0,website,category
1,far.on.ca,/Sports/Adventure_Racing/Clubs
2,houstonadventureracing.com,/Sports/Adventure_Racing/Clubs
3,nmarc.org,/Sports/Adventure_Racing/Clubs
4,nyara.org,/Sports/Adventure_Racing/Clubs
5,scarabs.homestead.com,/Sports/Adventure_Racing/Clubs
6,usara.com,/Sports/Adventure_Racing/Clubs
7,whinfell-harriers.blogspot.com,/Sports/Adventure_Racing/Clubs
8,wisadventureracingsociety.com,/Sports/Adventure_Racing/Clubs
0,suunto.com,/Sports/Adventure_Racing/Equipment_Suppliers
1,amphipod.com,/Sports/Adventure_Racing/Equipment_Suppliers
2,railriders.com,/Sports/Adventure_Racing/Equipment_Suppliers
3,area51.net.au,/Sports/Adventure_Racing/Equipment_Suppliers
4,arnavsupplies.com,/Sports/Adventure_Racing/Equipment_Suppliers
5,argear.com,/Sports/Adventure_Racing/Equipment_Suppliers
0,dreamteamtelevision.co.uk,/Sports/Adventure_Racing/News_and_Media
0,spartan.com,/Sports/Adventure_Racing/Races
1,arworldseries.com,/Sports/Adventure_Racing/Races
2,maxadventure.com.au,/Sports/Adventure_Racing/Races
3,raidthenorth.com,/Sports/Adventure_Racing/Races
4,adventurerace.si,/Sports/Adventure_Racing/Races
5,gravityplay.com,/Sports/Adventure_Racing/Races
6,alaskaultrasport.com,/Sports/Adventure_Racing/Races
7,alloutadventureseries.com,/Sports/Adventure_Racing/Races
8,arocsport.com.au,/Sports/Adventure_Racing/Races
9,arrowheadultra.com,/Sports/Adventure_Racing/Races
10,bonkhardracing.com,/Sports/Adventure_Racing/Races
11,citysolveurbanrace.com,/Sports/Adventure_Racing/Races
12,coosariverchallenge.com,/Sports/Adventure_Racing/Races
13,corsicaraid.com,/Sports/Adventure_Racing/Races
14,goalsara.org,/Sports/Adventure_Racing/Races
15,theheb.org,/Sports/Adventure_Racing/Races
16,houstonadventureracing.com,/Sports/Adventure_Racing/Races
17,indyar.com,/Sports/Adventure_Racing/Races
18,itera.ie,/Sports/Adventure_Racing/Races
19,kandoadventures.com,/Sports/Adventure_Racing/Races
20,kilimanjaro-man.com,/Sports/Adventure_Racing/Races
21,urbanadventurerace.com,/Sports/Adventure_Racing/Races
22,adventureracing.net,/Sports/Adventure_Racing/Races
23,planetadventurerace.com,/Sports/Adventure_Racing/Races
24,norcal-ar.com,/Sports/Adventure_Racing/Races
25,openadventure.com,/Sports/Adventure_Racing/Races
26,outdoorathlete.com,/Sports/Adventure_Racing/Races
27,oysterracingseries.com,/Sports/Adventure_Racing/Races
28,americanadventuresports.com,/Sports/Adventure_Racing/Races
29,patagonianexpeditionrace.com,/Sports/Adventure_Racing/Races
30,questars.co.uk,/Sports/Adventure_Racing/Races
31,racetherockies.com,/Sports/Adventure_Racing/Races
32,snowtosurf.com,/Sports/Adventure_Racing/Races
33,sabahadventurechallenge.com,/Sports/Adventure_Racing/Races
34,sierraadventuresports.com,/Sports/Adventure_Racing/Races
35,southerntraverse.com,/Sports/Adventure_Racing/Races
36,stormthetrent.com,/Sports/Adventure_Racing/Races
37,bigblueadventure.com,/Sports/Adventure_Racing/Races
38,terrafirmaracing.com,/Sports/Adventure_Racing/Races
39,trioba.com,/Sports/Adventure_Racing/Races
40,untamedadventure.com,/Sports/Adventure_Racing/Races
41,xpd.com.au,/Sports/Adventure_Racing/Races
0,via-ferrata-dolomites.com,/Sports/Adventure_Racing/Schools
1,climbingschool.com,/Sports/Adventure_Racing/Schools
2,corporateteams.com,/Sports/Adventure_Racing/Schools
3,texasadventureracingclub.com,/Sports/Adventure_Racing/Schools
4,wickedar.com,/Sports/Adventure_Racing/Schools
0,ausableriverrats.tripod.com,/Sports/Adventure_Racing/Teams
