0,website,category
1,writersalmanac.org,/Reference/Almanacs/Arts
0,worldstatesmen.org,/Reference/Almanacs/History
1,aaregistry.com,/Reference/Almanacs/History
0,50states.com,/Reference/Almanacs/Regional
1,hometownlocator.com,/Reference/Almanacs/Regional
2,ncpedia.org,/Reference/Almanacs/Regional
3,georgiaencyclopedia.org,/Reference/Almanacs/Regional
4,texasalmanac.com,/Reference/Almanacs/Regional
5,encyclopedia.chicagohistory.org,/Reference/Almanacs/Regional
6,citytowninfo.com,/Reference/Almanacs/Regional
7,art-almanac.com.au,/Reference/Almanacs/Regional
8,theseunitedstates.com,/Reference/Almanacs/Regional
0,almanac.com,/Reference/Almanacs/Science
1,farmersalmanac.com,/Reference/Almanacs/Science
2,stardate.org,/Reference/Almanacs/Science
3,thealmanack.com,/Reference/Almanacs/Science
4,handyfacts.com,/Reference/Almanacs/Science
0,baseball-almanac.com,/Reference/Almanacs/Sports
0,anthologyfilmarchives.org,/Reference/Archives/Arts
1,nfsa.gov.au,/Reference/Archives/Arts
2,cinema.ucla.edu,/Reference/Archives/Arts
3,open-video.org,/Reference/Archives/Arts
4,chitralekha.org,/Reference/Archives/Arts
5,aaa.si.edu,/Reference/Archives/Arts
6,bampfa.berkeley.edu,/Reference/Archives/Arts
7,cartoons.ac.uk,/Reference/Archives/Arts
8,wcftr.commarts.wisc.edu,/Reference/Archives/Arts
9,arcmusic.org,/Reference/Archives/Arts
10,animationarchive.org,/Reference/Archives/Arts
11,amianet.org,/Reference/Archives/Arts
12,bbcstudies.com,/Reference/Archives/Arts
13,contemporaryfootage.com,/Reference/Archives/Arts
14,douglasfairbanks.wordpress.com,/Reference/Archives/Arts
15,filmakers.com,/Reference/Archives/Arts
16,movinghistory.ac.uk,/Reference/Archives/Arts
17,nfaipune.nic.in,/Reference/Archives/Arts
18,filmarchive.org.nz,/Reference/Archives/Arts
19,digitalfilmarchive.net,/Reference/Archives/Arts
20,prelinger.com,/Reference/Archives/Arts
21,sfm.org,/Reference/Archives/Arts
22,shubertarchive.org,/Reference/Archives/Arts
0,medicalarchives.jhmi.edu,/Reference/Archives/Medical
1,lhsa.lib.ed.ac.uk,/Reference/Archives/Medical
2,bethlemheritage.org.uk,/Reference/Archives/Medical
0,hersheyarchives.org,/Reference/Archives/Personal
1,mlk-kpp01.stanford.edu,/Reference/Archives/Personal
0,archives.gov,/Reference/Archives/Professional_Resources
0,aiim.org,/Reference/Archives/Records_Management
1,dublincore.org,/Reference/Archives/Records_Management
2,arma.org,/Reference/Archives/Records_Management
3,eqms.co.uk,/Reference/Archives/Records_Management
4,cio.gov,/Reference/Archives/Records_Management
5,archivists.org,/Reference/Archives/Records_Management
6,irmt.org,/Reference/Archives/Records_Management
7,filehold.com,/Reference/Archives/Records_Management
8,archivists.org.au,/Reference/Archives/Records_Management
9,icrm.org,/Reference/Archives/Records_Management
10,systematicsinc.com,/Reference/Archives/Records_Management
11,e-wix.com,/Reference/Archives/Records_Management
12,archives.org.uk,/Reference/Archives/Records_Management
13,cilip.org.uk,/Reference/Archives/Records_Management
14,foia.cia.gov,/Reference/Archives/Records_Management
15,zei2257.com,/Reference/Archives/Records_Management
